seqnames	start	end	width	strand	annotation	geneChr	geneStart	geneEnd	geneLength	geneStrand	geneId	transcriptId	distanceToTSS	ENTREZID	SYMBOL	GENENAME
15	42495413	42495771	359	*	Promoter (<=1kb)	15	42495634	42505688	10055	1	ENSG00000092531	ENST00000566141	0	8773	SNAP23	synaptosome associated protein 23
15	43133364	43133739	376	*	Promoter (<=1kb)	15	43133586	43185144	51559	1	ENSG00000137842	ENST00000260403	0	80021	TMEM62	transmembrane protein 62
15	43493076	43493412	337	*	Promoter (<=1kb)	15	43403061	43493156	90096	2	ENSG00000067369	ENST00000382044	0	7158	TP53BP1	tumor protein p53 binding protein 1
1	67907477	67907777	301	*	Intron (ENST00000420587/ENSG00000232284, intron 1 of 9)	1	67955405	68026762	71358	1	ENSG00000232284	ENST00000414904	-47628	100289178	GNG12-AS1	GNG12, DIRAS3 and WLS antisense RNA 1
15	43791955	43792408	454	*	Promoter (<=1kb)	15	43792320	43796079	3760	1	ENSG00000140264	ENST00000249786	0	10169	SERF2	small EDRK-rich factor 2
15	43913290	43913663	374	*	Intron (ENST00000618556/ENSG00000171877, intron 5 of 13)	15	43901914	43909927	8014	2	ENSG00000171877	ENST00000479319	-3363	84978	FRMD5	FERM domain containing 5
15	44288604	44289003	400	*	Promoter (<=1kb)	15	44288719	44415758	127040	1	ENSG00000166734	ENST00000299957	0	113201	GOLM2	golgi membrane protein 2
15	44558031	44558362	332	*	Promoter (<=1kb)	15	44557829	44559188	1360	1	ENSG00000259659	ENST00000558006	202	NA	NA	NA
15	44663077	44663932	856	*	Promoter (<=1kb)	15	44554818	44663678	108861	2	ENSG00000104133	ENST00000684235	0	80208	SPG11	SPG11 vesicle trafficking associated, spatacsin
15	44728744	44729144	401	*	Promoter (<=1kb)	15	44728988	44767827	38840	1	ENSG00000185880	ENST00000559390	0	140691	TRIM69	tripartite motif containing 69
15	45061313	45061699	387	*	Promoter (2-3kb)	15	45041716	45058707	16992	2	ENSG00000259418	ENST00000560324	-2606	NA	NA	NA
15	45162848	45163319	472	*	Promoter (1-2kb)	15	45161820	45165574	3755	1	ENSG00000137857	ENST00000682390	1028	53905	DUOX1	dual oxidase 1
15	45167405	45167651	247	*	Promoter (<=1kb)	15	45152664	45167526	14863	2	ENSG00000259539	ENST00000558039	0	NA	NA	NA
1	67979047	67979536	490	*	Intron (ENST00000420587/ENSG00000232284, intron 1 of 9)	1	67955405	68026762	71358	1	ENSG00000232284	ENST00000414904	23642	100289178	GNG12-AS1	GNG12, DIRAS3 and WLS antisense RNA 1
15	45402147	45402611	465	*	Promoter (<=1kb)	15	45402336	45421415	19080	1	ENSG00000171763	ENST00000305560	0	79029	AFG2B	AFG2 AAA ATPase homolog B
15	45445233	45445951	719	*	Promoter (2-3kb)	15	45448427	45461390	12964	1	ENSG00000259354	ENST00000559869	-2476	NA	NA	NA
15	45448057	45448889	833	*	Promoter (<=1kb)	15	45448427	45461390	12964	1	ENSG00000259354	ENST00000559869	0	NA	NA	NA
15	45449861	45450370	510	*	Promoter (<=1kb)	15	45450118	45513767	63650	1	ENSG00000259354	ENST00000560647	0	NA	NA	NA
15	45454736	45455160	425	*	Intron (ENST00000559869/ENSG00000259354, intron 1 of 1)	15	45459010	45460956	1947	1	ENSG00000259354	ENST00000559960	-3850	NA	NA	NA
15	45456452	45456903	452	*	Promoter (2-3kb)	15	45459010	45460956	1947	1	ENSG00000259354	ENST00000559960	-2107	NA	NA	NA
15	45587082	45587837	756	*	Promoter (<=1kb)	15	45587214	45607046	19833	1	ENSG00000104164	ENST00000567740	0	26258	BLOC1S6	biogenesis of lysosomal organelles complex 1 subunit 6
15	45634427	45635570	1144	*	Promoter (<=1kb)	15	45634721	45669944	35224	1	ENSG00000137767	ENST00000561735	0	58472	SQOR	sulfide quinone oxidoreductase
1	68111895	68112090	196	*	Intron (ENST00000420587/ENSG00000232284, intron 6 of 9)	1	68125974	68138162	12189	2	ENSG00000116729	ENST00000498615	26072	79971	WLS	Wnt ligand secretion mediator
15	45856235	45856523	289	*	Intron (ENST00000559600/ENSG00000259200, intron 2 of 4)	15	45879637	45928936	49300	1	ENSG00000259200	ENST00000655516	-23114	105370802	LOC105370802	uncharacterized LOC105370802
15	45919830	45920208	379	*	Intron (ENST00000559600/ENSG00000259200, intron 2 of 4)	15	45879637	45928936	49300	1	ENSG00000259200	ENST00000655516	40193	105370802	LOC105370802	uncharacterized LOC105370802
15	47812453	47812974	522	*	Promoter (<=1kb)	15	47812729	48006060	193332	1	ENSG00000259754	ENST00000664705	0	124900354	LOC124900354	uncharacterized LOC124900354
15	48331020	48331917	898	*	Promoter (<=1kb)	15	48331095	48342137	11043	1	ENSG00000128951	ENST00000559416	0	1854	DUT	deoxyuridine triphosphatase
15	48877786	48878505	720	*	Promoter (<=1kb)	15	48825779	48878054	52276	2	ENSG00000185634	ENST00000537958	0	399694	SHC4	SHC adaptor protein 4
1	68113020	68113372	353	*	Intron (ENST00000420587/ENSG00000232284, intron 6 of 9)	1	68125974	68138162	12189	2	ENSG00000116729	ENST00000498615	24790	79971	WLS	Wnt ligand secretion mediator
15	48975747	48976019	273	*	Distal Intergenic	15	48971803	48973361	1559	1	ENSG00000259500	ENST00000560290	3944	NA	NA	NA
15	49046250	49046750	501	*	Promoter (<=1kb)	15	48988638	49046446	57809	2	ENSG00000138593	ENST00000559471	0	9728	SECISBP2L	SECIS binding protein 2 like
15	49155133	49156051	919	*	Promoter (<=1kb)	15	49155656	49282067	126412	1	ENSG00000156958	ENST00000559883	0	2585	GALK2	galactokinase 2
15	49169938	49170522	585	*	Promoter (<=1kb)	15	49170204	49328514	158311	1	ENSG00000156958	ENST00000396509	0	2585	GALK2	galactokinase 2
15	49620720	49621229	510	*	Promoter (<=1kb)	15	49621037	49629967	8931	1	ENSG00000104047	ENST00000557968	0	56986	DTWD1	DTW domain containing 1
15	50256422	50256717	296	*	Intron (ENST00000267845/ENSG00000140287, intron 4 of 11)	15	50241947	50253305	11359	2	ENSG00000140287	ENST00000559816	-3117	3067	HDC	histidine decarboxylase
15	50424060	50424506	447	*	Promoter (<=1kb)	15	50424380	50449440	25061	1	ENSG00000138592	ENST00000560297	0	9101	USP8	ubiquitin specific peptidase 8
15	50765244	50766051	808	*	Promoter (<=1kb)	15	50702266	50765706	63441	2	ENSG00000138600	ENST00000261854	0	84888	SPPL2A	signal peptide peptidase like 2A
15	50816230	50816495	266	*	Distal Intergenic	15	50798670	50798951	282	1	ENSG00000241130	ENST00000470304	17560	100271492	RPL32P30	ribosomal protein L32 pseudogene 30
15	50854632	50854899	268	*	Intron (ENST00000617693/ENSG00000273674, intron 3 of 3)	15	50839879	50860931	21053	2	ENSG00000273674	ENST00000619889	6032	NA	NA	NA
1	68173534	68174525	992	*	Promoter (1-2kb)	1	68148567	68176377	27811	2	ENSG00000116729	ENST00000497187	1852	79971	WLS	Wnt ligand secretion mediator
15	51004058	51004561	504	*	3' UTR	15	50997749	51003441	5693	1	ENSG00000081014	ENST00000561397	6309	23431	AP4E1	adaptor related protein complex 4 subunit epsilon 1
15	51621930	51623002	1073	*	Promoter (<=1kb)	15	51447711	51622833	175123	2	ENSG00000104093	ENST00000251076	0	23312	DMXL2	Dmx like 2
15	51726381	51726721	341	*	Intron (ENST00000267838/ENSG00000140280, intron 1 of 2)	15	51723011	51737655	14645	2	ENSG00000140280	ENST00000267838	10934	256586	LYSMD2	LysM domain containing 2
15	51828655	51829317	663	*	Promoter (<=1kb)	15	51829628	51862983	33356	1	ENSG00000138594	ENST00000558455	-311	29766	TMOD3	tropomodulin 3
15	51829515	51829941	427	*	Promoter (<=1kb)	15	51829628	51862983	33356	1	ENSG00000138594	ENST00000558455	0	29766	TMOD3	tropomodulin 3
15	51874672	51874973	302	*	Promoter (<=1kb)	15	51875026	51929454	54429	1	ENSG00000138594	ENST00000560549	-53	29766	TMOD3	tropomodulin 3
15	51875076	51875695	620	*	Promoter (<=1kb)	15	51875026	51929454	54429	1	ENSG00000138594	ENST00000560549	50	29766	TMOD3	tropomodulin 3
15	51971325	51972084	760	*	Promoter (<=1kb)	15	51971822	52067359	95538	1	ENSG00000069956	ENST00000691380	0	5597	MAPK6	mitogen-activated protein kinase 6
15	52071596	52071861	266	*	Intron (ENST00000558607/ENSG00000259712, intron 1 of 1)	15	52082302	52086574	4273	1	ENSG00000259178	ENST00000558343	-10441	NA	NA	NA
15	52288340	52288685	346	*	Intron (ENST00000261839/ENSG00000128833, intron 1 of 40)	15	52192659	52295656	102998	2	ENSG00000128833	ENST00000560809	6971	55930	MYO5C	myosin VC
15	52295474	52295998	525	*	Promoter (<=1kb)	15	52192322	52295804	103483	2	ENSG00000128833	ENST00000261839	0	55930	MYO5C	myosin VC
15	52331536	52331887	352	*	Promoter (<=1kb)	15	52307296	52331750	24455	2	ENSG00000197535	ENST00000692874	0	4644	MYO5A	myosin VA
15	52568724	52569328	605	*	Promoter (<=1kb)	15	52547045	52569030	21986	2	ENSG00000128989	ENST00000249822	0	10776	ARPP19	cAMP regulated phosphoprotein 19
15	52678453	52679777	1325	*	Promoter (<=1kb)	15	52581321	52678623	97303	2	ENSG00000047346	ENST00000261844	0	56204	ATOSA	atos homolog A
15	52682843	52683076	234	*	Intron (ENST00000653440/ENSG00000287500, intron 1 of 2)	15	52679474	52690077	10604	1	ENSG00000287500	ENST00000653440	3369	NA	NA	NA
15	53072070	53072464	395	*	Intron (ENST00000692805/ENSG00000259237, intron 1 of 1)	15	53035170	53130344	95175	1	ENSG00000259237	ENST00000692805	36900	105370822	LINC02490	long intergenic non-protein coding RNA 2490
15	55196499	55197220	722	*	Promoter (<=1kb)	15	55180806	55196941	16136	2	ENSG00000137876	ENST00000260443	0	51187	RSL24D1	ribosomal L24 domain containing 1
15	55221211	55221505	295	*	Intron (ENST00000396307/ENSG00000069974, intron 5 of 5)	15	55203680	55226523	22844	2	ENSG00000069974	ENST00000697644	5018	5873	RAB27A	RAB27A, member RAS oncogene family
15	55290106	55290406	301	*	Promoter (<=1kb)	15	55238118	55289813	51696	2	ENSG00000069974	ENST00000567639	-293	5873	RAB27A	RAB27A, member RAS oncogene family
15	55290527	55290758	232	*	Promoter (<=1kb)	15	55238118	55289813	51696	2	ENSG00000069974	ENST00000567639	-714	5873	RAB27A	RAB27A, member RAS oncogene family
15	55318884	55319459	576	*	Promoter (<=1kb)	15	55318960	55355647	36688	1	ENSG00000069943	ENST00000565367	0	9488	PIGB	phosphatidylinositol glycan anchor biosynthesis class B
15	55407773	55408843	1071	*	Promoter (<=1kb)	15	55355239	55408359	53121	2	ENSG00000260916	ENST00000442196	0	9236	CCPG1	cell cycle progression 1
15	55498127	55498536	410	*	Promoter (<=1kb)	15	55410525	55498341	87817	2	ENSG00000256061	ENST00000524160	0	161582	DNAAF4	dynein axonemal assembly factor 4
15	55791550	55792101	552	*	Distal Intergenic	15	55746639	55746767	129	1	ENSG00000259369	ENST00000557862	44911	NA	NA	NA
15	55907831	55908166	336	*	Intron (ENST00000508871/ENSG00000069869, intron 1 of 23)	15	55826922	55915654	88733	2	ENSG00000069869	ENST00000508871	7488	4734	NEDD4	NEDD4 E3 ubiquitin protein ligase
15	55993108	55993809	702	*	Promoter (<=1kb)	15	55826922	55993612	166691	2	ENSG00000069869	ENST00000435532	0	4734	NEDD4	NEDD4 E3 ubiquitin protein ligase
15	56365096	56365624	529	*	Promoter (<=1kb)	15	56365426	56430154	64729	1	ENSG00000151575	ENST00000696102	0	374618	TEX9	testis expressed 9
15	56887073	56887682	610	*	Promoter (<=1kb)	15	56887107	56888219	1113	1	ENSG00000276524	ENST00000621974	0	105370833	LINC03065	long intergenic non-protein coding RNA 3065
15	57675467	57675818	352	*	Intron (ENST00000267853/ENSG00000263155, intron 12 of 12)	15	57680698	57714745	34048	1	ENSG00000137878	ENST00000484300	-4880	145781	GCOM1	GCOM1, MYZAP-POLR2M combined locus
15	58330235	58330639	405	*	Promoter (<=1kb)	15	58257448	58331379	73932	2	ENSG00000128918	ENST00000558603	740	8854	ALDH1A2	aldehyde dehydrogenase 1 family member A2
15	58331967	58332571	605	*	Promoter (<=1kb)	15	58246183	58331630	85448	2	ENSG00000128918	ENST00000558946	-337	8854	ALDH1A2	aldehyde dehydrogenase 1 family member A2
1	68307575	68307845	271	*	Distal Intergenic	1	68282388	68282622	235	1	ENSG00000225242	ENST00000430845	25187	100133210	COX6B1P7	cytochrome c oxidase subunit 6B1 pseudogene 7
15	59104954	59105189	236	*	Promoter (<=1kb)	15	59105126	59114614	9489	1	ENSG00000157456	ENST00000561077	0	9133	CCNB2	cyclin B2
15	59200184	59200460	277	*	Intron (ENST00000288235/ENSG00000157483, intron 16 of 27)	15	59178424	59206761	28338	2	ENSG00000157483	ENST00000558182	6301	4643	MYO1E	myosin IE
15	59298284	59298644	361	*	Intron (ENST00000288235/ENSG00000157483, intron 1 of 27)	15	59266720	59271162	4443	2	ENSG00000259771	ENST00000560248	-27122	NA	NA	NA
1	68331060	68331430	371	*	Distal Intergenic	1	68375327	68375663	337	2	ENSG00000237622	ENST00000434209	44233	100130626	ELOCP18	elongin C pseudogene 18
15	59594469	59594939	471	*	Promoter (<=1kb)	15	59594875	59618222	23348	1	ENSG00000140297	ENST00000558721	0	9245	GCNT3	glucosaminyl (N-acetyl) transferase 3, mucin type
15	60006280	60006766	487	*	Promoter (1-2kb)	15	60004311	60007444	3134	1	ENSG00000171956	ENST00000396057	1969	27023	FOXB1	forkhead box B1
15	60127602	60128044	443	*	Distal Intergenic	15	60073554	60118320	44767	2	ENSG00000259223	ENST00000560503	-9282	NA	NA	NA
15	60393054	60393409	356	*	Promoter (1-2kb)	15	60355919	60391297	35379	2	ENSG00000182718	ENST00000560389	-1757	302	ANXA2	annexin A2
1	68342645	68343089	445	*	Distal Intergenic	1	68375327	68375663	337	2	ENSG00000237622	ENST00000434209	32574	100130626	ELOCP18	elongin C pseudogene 18
15	60478872	60479366	495	*	Promoter (<=1kb)	15	60419609	60479142	59534	2	ENSG00000128915	ENST00000261520	0	79664	ICE2	interactor of little elongation complex ELL subunit 2
15	60932510	60932908	399	*	Intron (ENST00000335670/ENSG00000069667, intron 1 of 10)	15	60847757	60849068	1312	2	ENSG00000273792	ENST00000616822	-83442	NA	NA	NA
15	62060358	62060862	505	*	Promoter (<=1kb)	15	61852389	62060447	208059	2	ENSG00000129003	ENST00000644861	0	54832	VPS13C	vacuolar protein sorting 13 homolog C
15	62998368	62998690	323	*	Distal Intergenic	15	63042620	63071906	29287	1	ENSG00000140416	ENST00000559831	-43930	7168	TPM1	tropomyosin 1
15	63042403	63042810	408	*	Promoter (<=1kb)	15	63042620	63071906	29287	1	ENSG00000140416	ENST00000559831	0	7168	TPM1	tropomyosin 1
15	63107937	63108438	502	*	Promoter (2-3kb)	15	63105773	63110587	4815	1	ENSG00000259672	ENST00000662650	2164	NA	NA	NA
1	68452992	68453795	804	*	Distal Intergenic	1	68428822	68449954	21133	2	ENSG00000116745	ENST00000262340	-3038	6121	RPE65	retinoid isomerohydrolase RPE65
15	63157156	63157612	457	*	Promoter (<=1kb)	15	63148249	63157477	9229	2	ENSG00000185088	ENST00000330964	0	51065	RPS27L	ribosomal protein S27 like
15	63945807	63946154	348	*	Intron (ENST00000261891/ENSG00000035664, intron 3 of 10)	15	63928274	63935953	7680	1	ENSG00000259351	ENST00000558050	17533	101928988	LOC101928988	uncharacterized LOC101928988
15	64019711	64020145	435	*	Intron (ENST00000261891/ENSG00000035664, intron 1 of 10)	15	63939293	64030020	90728	2	ENSG00000035664	ENST00000559897	9875	23604	DAPK2	death associated protein kinase 2
15	64356032	64356617	586	*	Promoter (<=1kb)	15	64165525	64356173	190649	2	ENSG00000169118	ENST00000303052	0	53944	CSNK1G1	casein kinase 1 gamma 1
15	64841320	64841793	474	*	Promoter (<=1kb)	15	64841883	64868000	26118	1	ENSG00000241839	ENST00000616065	-90	80301	PLEKHO2	pleckstrin homology domain containing O2
1	68496059	68497755	1697	*	Promoter (<=1kb)	1	68474152	68497082	22931	2	ENSG00000024526	ENST00000456315	0	55635	DEPDC1	DEP domain containing 1
15	65792167	65792732	566	*	Promoter (<=1kb)	15	65792447	65859751	67305	1	ENSG00000103769	ENST00000563580	0	8766	RAB11A	RAB11A, member RAS oncogene family
15	65869343	65869599	257	*	Promoter (<=1kb)	15	65869456	65888247	18792	1	ENSG00000103769	ENST00000564910	0	8766	RAB11A	RAB11A, member RAS oncogene family
15	65906422	65906820	399	*	Promoter (2-3kb)	15	65905274	65909771	4498	2	ENSG00000157890	ENST00000562154	2951	84465	MEGF11	multiple EGF like domains 11
15	66386598	66386968	371	*	Promoter (<=1kb)	15	66336981	66386724	49744	2	ENSG00000075131	ENST00000562124	0	54962	TIPIN	TIMELESS interacting protein
15	66481074	66481373	300	*	Intron (ENST00000685172/ENSG00000169032, intron 5 of 9)	15	66484882	66491544	6663	1	ENSG00000169032	ENST00000687481	-3509	5604	MAP2K1	mitogen-activated protein kinase kinase 1
1	68624290	68624538	249	*	Distal Intergenic	1	68633701	68640425	6725	1	ENSG00000285041	ENST00000646352	-9163	NA	NA	NA
15	66516002	66516296	295	*	Intron (ENST00000535141/ENSG00000174442, intron 3 of 17)	15	66520508	66528933	8426	1	ENSG00000174442	ENST00000561583	-4212	55055	ZWILCH	zwilch kinetochore protein
15	66765844	66766239	396	*	Intron (ENST00000288840/ENSG00000137834, intron 3 of 3)	15	66740445	66741151	707	1	ENSG00000274995	ENST00000612806	25399	NA	NA	NA
15	66842218	66842643	426	*	Distal Intergenic	15	66860303	66867023	6721	1	ENSG00000277152	ENST00000617013	-17660	NA	NA	NA
15	67049430	67049971	542	*	Intron (ENST00000702335/ENSG00000259347, intron 1 of 2)	15	66984103	67059212	75110	2	ENSG00000259347	ENST00000702335	9241	NA	NA	NA
15	67065370	67065862	493	*	Promoter (<=1kb)	15	67065602	67195169	129568	1	ENSG00000166949	ENST00000327367	0	4088	SMAD3	SMAD family member 3
1	68703796	68704455	660	*	Intron (ENST00000643361/ENSG00000285407, intron 2 of 6)	1	68679202	68943391	264190	1	ENSG00000285407	ENST00000643361	24594	NA	NA	NA
15	67127250	67127670	421	*	Promoter (<=1kb)	15	67128103	67187447	59345	1	ENSG00000166949	ENST00000558894	-433	4088	SMAD3	SMAD family member 3
15	67178567	67178966	400	*	Promoter (1-2kb)	15	67180880	67191028	10149	1	ENSG00000166949	ENST00000680689	-1914	4088	SMAD3	SMAD family member 3
15	68271900	68272405	506	*	Intron (ENST00000563057/ENSG00000260657, intron 2 of 2)	15	68267792	68268293	502	2	ENSG00000260657	ENST00000612894	-3607	NA	NA	NA
15	68354958	68355255	298	*	Intron (ENST00000315757/ENSG00000137809, intron 7 of 29)	15	68357079	68361641	4563	2	ENSG00000137809	ENST00000565868	6386	22801	ITGA11	integrin subunit alpha 11
15	68586273	68586665	393	*	Intron (ENST00000261861/ENSG00000103647, intron 1 of 11)	15	68578993	68727806	148814	1	ENSG00000103647	ENST00000261861	7280	10391	CORO2B	coronin 2B
15	69160103	69160693	591	*	Promoter (<=1kb)	15	69160584	69197458	36875	1	ENSG00000138604	ENST00000559798	0	26035	GLCE	glucuronic acid epimerase
1	68881192	68882050	859	*	Promoter (<=1kb)	1	68881577	68943452	61876	1	ENSG00000285407	ENST00000646995	0	NA	NA	NA
15	69659701	69660134	434	*	Intron (ENST00000646247/ENSG00000245750, intron 10 of 12)	15	69667617	69695750	28134	1	ENSG00000245750	ENST00000662698	-7483	145837	DRAIC	downregulated RNA in cancer, inhibitor of cell invasion and migration
15	69714194	69714549	356	*	Intron (ENST00000647319/ENSG00000245750, intron 6 of 11)	15	69692510	69695750	3241	1	ENSG00000245750	ENST00000674248	21684	145837	DRAIC	downregulated RNA in cancer, inhibitor of cell invasion and migration
15	70036571	70036888	318	*	Distal Intergenic	15	70049801	70051505	1705	2	ENSG00000140332	ENST00000559608	14617	7090	TLE3	TLE family member 3, transcriptional corepressor
1	68975626	68975888	263	*	Promoter (1-2kb)	1	68974010	69023558	49549	1	ENSG00000285473	ENST00000644104	1616	NA	NA	NA
15	70097829	70098091	263	*	Promoter (<=1kb)	15	70047790	70097917	50128	2	ENSG00000140332	ENST00000451782	0	7090	TLE3	TLE family member 3, transcriptional corepressor
15	70289448	70289895	448	*	Distal Intergenic	15	70321576	70326742	5167	1	ENSG00000259503	ENST00000558226	-31681	NA	NA	NA
15	71252061	71252577	517	*	Intron (ENST00000355327/ENSG00000187720, intron 5 of 17)	15	71185827	71189064	3238	2	ENSG00000259964	ENST00000665266	-62997	101929196	THSD4-AS1	THSD4 antisense RNA 1
15	71791128	71791508	381	*	Promoter (1-2kb)	15	71792638	71818259	25622	1	ENSG00000278570	ENST00000621736	-1130	10002	NR2E3	nuclear receptor subfamily 2 group E member 3
15	71975550	71975963	414	*	Intron (ENST00000568391/ENSG00000261632, intron 1 of 4)	15	71972206	72040265	68060	1	ENSG00000261632	ENST00000568391	3344	NA	NA	NA
1	69739267	69739556	290	*	Intron (ENST00000651989/ENSG00000033122, intron 2 of 26)	1	69760175	70122243	362069	1	ENSG00000033122	ENST00000651217	-20619	57554	LRRC7	leucine rich repeat containing 7
15	72168112	72168712	601	*	Promoter (<=1kb)	15	72166679	72169143	2465	2	ENSG00000175318	ENST00000567637	431	196996	GRAMD2A	GRAM domain containing 2A
15	72184175	72184423	249	*	Intron (ENST00000309731/ENSG00000175318, intron 1 of 11)	15	72173565	72176562	2998	2	ENSG00000175318	ENST00000569450	-7613	196996	GRAMD2A	GRAM domain containing 2A
