seqnames	start	end	width	strand	name	score	annotation	geneChr	geneStart	geneEnd	geneLength	geneStrand	geneId	transcriptId	distanceToTSS	ENTREZID	SYMBOL	GENENAME
6	142756260	142756660	401	*	27823	0	Intron (ENST00000012134/ENSG00000010818, intron 8 of 8)	6	142748443	142753759	5317	1	ENSG00000233138	ENST00000437067	7817	NA	NA	NA
1	202056930	202057330	401	*	2802	0	Distal Intergenic	1	202070841	202070943	103	1	ENSG00000212512	ENST00000391210	-13511	NA	NA	NA
1	54016297	54016697	401	*	836	0	Promoter (1-2kb)	1	54008739	54018172	9434	2	ENSG00000203985	ENST00000371362	1475	388633	LDLRAD1	low density lipoprotein receptor class A domain containing 1
7	107952513	107952913	401	*	29770	0	Intron (ENST00000393561/ENSG00000091136, intron 21 of 32)	7	107942116	107942740	625	1	ENSG00000273055	ENST00000608515	10397	NA	NA	NA
6	143397405	143397805	401	*	27841	0	Distal Intergenic	6	143386581	143387409	829	1	ENSG00000270655	ENST00000604177	10824	NA	NA	NA
12	12979638	12980038	401	*	7206	0	Promoter (<=1kb)	12	12975315	12979795	4481	2	ENSG00000013583	ENST00000540916	0	50865	HEBP1	heme binding protein 1
7	46291033	46291433	401	*	29052	0	Intron (ENST00000414915/ENSG00000229459, intron 3 of 3)	7	46302120	46343621	41502	1	ENSG00000237760	ENST00000436266	-10687	NA	NA	NA
7	16318977	16319377	401	*	28452	0	Intron (ENST00000407010/ENSG00000214960, intron 3 of 9)	7	16276577	16301466	24890	2	ENSG00000214960	ENST00000479493	-17511	729920	CRPPA	CDP-L-ribitol pyrophosphorylase A
8	126579878	126580278	401	*	31616	0	Promoter (2-3kb)	8	126582631	126583006	376	2	ENSG00000253543	ENST00000523708	2728	NA	NA	NA
3	197367415	197367815	401	*	22715	0	Promoter (1-2kb)	3	197369684	197427518	57835	1	ENSG00000289828	ENST00000700789	-1869	NA	NA	NA
22	49487886	49488286	401	*	20292	0	Intron (ENST00000414287/ENSG00000188511, intron 1 of 4)	22	49500568	49501585	1018	1	ENSG00000280224	ENST00000625038	-12282	NA	NA	NA
12	7068675	7069075	401	*	7112	0	Promoter (1-2kb)	12	7067395	7068530	1136	1	ENSG00000182326	ENST00000497061	1280	716	C1S	complement C1s
5	1789809	1790209	401	*	23960	0	Distal Intergenic	5	1798829	1799750	922	2	ENSG00000171421	ENST00000510999	9541	64979	MRPL36	mitochondrial ribosomal protein L36
19	42396855	42397255	401	*	14621	0	Promoter (<=1kb)	19	42397114	42408452	11339	1	ENSG00000213904	ENST00000593491	0	100996307	LIPE-AS1	LIPE antisense RNA 1
1	172917967	172918367	401	*	2490	0	Intron (ENST00000432694/ENSG00000224228, intron 1 of 4)	1	172906900	172907684	785	1	ENSG00000224000	ENST00000452366	11067	NA	NA	NA
8	127833096	127833496	401	*	31649	0	Intron (ENST00000667305/ENSG00000249859, intron 1 of 8)	8	127846054	127852712	6659	1	ENSG00000249859	ENST00000655594	-12558	5820	PVT1	Pvt1 oncogene
19	7619204	7619604	401	*	13974	0	Promoter (1-2kb)	19	7620275	7621297	1023	2	ENSG00000076924	ENST00000600230	1693	56949	XAB2	XPA binding protein 2
2	223797014	223797414	401	*	18146	0	Intron (ENST00000699384/ENSG00000152056, intron 1 of 10)	2	223758218	223777867	19650	2	ENSG00000152056	ENST00000699390	-19147	130340	AP1S3	adaptor related protein complex 1 subunit sigma 3
12	124566464	124566864	401	*	8252	0	Promoter (<=1kb)	12	124346593	124567464	220872	2	ENSG00000196498	ENST00000458234	600	9612	NCOR2	nuclear receptor corepressor 2
3	177602753	177603153	401	*	22200	0	Intron (ENST00000442937/ENSG00000228221, intron 2 of 3)	3	177617590	177752094	134505	1	ENSG00000228221	ENST00000445673	-14437	100505566	LINC00578	long intergenic non-protein coding RNA 578
18	21391015	21391415	401	*	13529	0	Intron (ENST00000424526/ENSG00000141449, intron 4 of 32)	18	21366041	21468884	102844	1	ENSG00000141449	ENST00000578368	24974	80000	GREB1L	GREB1 like retinoic acid receptor coactivator
X	110402413	110402813	401	*	33832	0	Intron (ENST00000520821/ENSG00000243978, intron 1 of 3)	23	110419057	110456334	37278	1	ENSG00000243978	ENST00000465301	-16244	57529	RTL9	retrotransposon Gag like 9
2	222837640	222838040	401	*	18114	0	Distal Intergenic	2	222860942	222942222	81281	1	ENSG00000123983	ENST00000392066	-22902	2181	ACSL3	acyl-CoA synthetase long chain family member 3
1	110187507	110187907	401	*	1665	0	Intron (ENST00000331565/ENSG00000197106, intron 6 of 11)	1	110192568	110194988	2421	1	ENSG00000197106	ENST00000465159	-4661	388662	SLC6A17	solute carrier family 6 member 17
15	101530231	101530631	401	*	11126	0	Promoter (1-2kb)	15	101527581	101528349	769	2	ENSG00000282793	ENST00000632451	-1882	NA	NA	NA
2	215447758	215448158	401	*	17931	0	Distal Intergenic	2	215453688	215463872	10185	1	ENSG00000225166	ENST00000447835	-5530	102724849	LOC102724849	uncharacterized LOC102724849
3	25725163	25725563	401	*	20644	0	Intron (ENST00000489271/ENSG00000151092, intron 1 of 2)	3	25718944	25730550	11607	2	ENSG00000151092	ENST00000489271	4987	55768	NGLY1	N-glycanase 1
8	43050682	43051082	401	*	30751	0	Intron (ENST00000534420/ENSG00000254673, intron 1 of 5)	8	43056308	43085788	29481	1	ENSG00000168522	ENST00000526755	-5226	2339	FNTA	farnesyltransferase, CAAX box, subunit alpha
1	94646167	94646567	401	*	1456	0	Intron (ENST00000634870/ENSG00000293271, intron 3 of 5)	1	94650544	94651378	835	2	ENSG00000232857	ENST00000433311	4811	NA	NA	NA
8	80767834	80768234	401	*	30966	0	Intron (ENST00000519936/ENSG00000164684, intron 2 of 8)	8	80776666	80776962	297	2	ENSG00000243951	ENST00000464971	8728	106479335	RN7SL308P	RNA, 7SL, cytoplasmic 308, pseudogene
2	172408436	172408836	401	*	17471	0	Distal Intergenic	2	172423807	172424173	367	2	ENSG00000278924	ENST00000623218	15337	NA	NA	NA
7	30459601	30460001	401	*	28722	0	5' UTR	7	30424534	30447977	23444	2	ENSG00000106100	ENST00000489614	-11624	10392	NOD1	nucleotide binding oligomerization domain containing 1
3	190120782	190121182	401	*	22499	0	Promoter (<=1kb)	3	189956728	190120897	164170	2	ENSG00000090530	ENST00000319332	0	55214	P3H2	prolyl 3-hydroxylase 2
2	221444063	221444463	401	*	18073	0	Intron (ENST00000281821/ENSG00000116106, intron 9 of 17)	2	221436457	221437496	1040	2	ENSG00000116106	ENST00000495693	-6567	2043	EPHA4	EPH receptor A4
9	81632622	81633022	401	*	32391	0	Intron (ENST00000376499/ENSG00000196781, intron 8 of 19)	9	81611806	81620557	8752	2	ENSG00000196781	ENST00000491534	-12065	7088	TLE1	TLE family member 1, transcriptional corepressor
14	63471309	63471709	401	*	9601	0	Intron (ENST00000337537/ENSG00000154001, intron 2 of 13)	14	63479272	63479413	142	1	ENSG00000252800	ENST00000516991	-7563	124900352	LOC124900352	uncharacterized LOC124900352
6	157469488	157469888	401	*	28044	0	Intron (ENST00000414563/ENSG00000175048, intron 1 of 8)	6	157529132	157529200	69	1	ENSG00000266617	ENST00000577768	-59244	100500899	MIR3692	microRNA 3692
9	109716641	109717041	401	*	32777	0	Intron (ENST00000674068/ENSG00000157654, intron 2 of 2)	9	109760350	109772312	11963	2	ENSG00000232939	ENST00000449258	55271	107987013	LOC107987013	putative uncharacterized protein DDB_G0287265
8	134017193	134017593	401	*	31806	0	Distal Intergenic	8	133962992	133963259	268	2	ENSG00000271240	ENST00000605278	-53934	NA	NA	NA
6	7692150	7692550	401	*	26252	0	Distal Intergenic	6	7726099	7881728	155630	1	ENSG00000153162	ENST00000283147	-33549	654	BMP6	bone morphogenetic protein 6
8	140238021	140238421	401	*	31842	0	Promoter (<=1kb)	8	139988740	140238493	249754	2	ENSG00000167632	ENST00000517667	72	83696	TRAPPC9	trafficking protein particle complex subunit 9
9	90433404	90433804	401	*	32495	0	Promoter (<=1kb)	9	90300891	90433505	132615	2	ENSG00000231107	ENST00000436671	0	101927873	LINC01508	long intergenic non-protein coding RNA 1508
2	46179195	46179595	401	*	15968	0	Intron (ENST00000306156/ENSG00000171132, intron 14 of 14)	2	46166789	46167978	1190	2	ENSG00000231336	ENST00000450080	-11217	NA	NA	NA
2	174972022	174972422	401	*	17549	0	Intron (ENST00000409900/ENSG00000128656, intron 1 of 12)	2	174824516	174975931	151416	2	ENSG00000128656	ENST00000651063	3509	1123	CHN1	chimerin 1
15	95799790	95800190	401	*	11040	0	Intron (ENST00000612595/ENSG00000275016, intron 2 of 2)	15	95745804	95745994	191	1	ENSG00000222076	ENST00000410144	53986	26854	RNU2-3P	RNA, U2 small nuclear 3, pseudogene
13	34359103	34359503	401	*	8527	0	Intron (ENST00000664334/ENSG00000271850, intron 1 of 2)	13	34348043	34614170	266128	1	ENSG00000271850	ENST00000605909	11060	105370158	LINC02343	long intergenic non-protein coding RNA 2343
4	52914010	52914410	401	*	23111	0	Intron (ENST00000401642/ENSG00000184178, intron 6 of 8)	4	52945649	52951022	5374	1	ENSG00000248115	ENST00000510351	-31239	NA	NA	NA
1	218706058	218706458	401	*	3110	0	Distal Intergenic	1	218541690	218541899	210	2	ENSG00000212610	ENST00000391308	-164159	124904666	LOC124904666	small nucleolar RNA U3
2	118185819	118186219	401	*	16949	0	Promoter (<=1kb)	2	118150290	118186256	35967	2	ENSG00000226856	ENST00000648779	37	100506797	THORLNC	testis associated oncogenic lncRNA
6	155201834	155202234	401	*	28012	0	Intron (ENST00000461783/ENSG00000146426, intron 16 of 28)	6	155211226	155232903	21678	1	ENSG00000146426	ENST00000539296	-8992	26230	TIAM2	TIAM Rac1 associated GEF 2
1	35505946	35506346	401	*	478	0	Promoter (<=1kb)	1	35460308	35506867	46560	2	ENSG00000142687	ENST00000431916	521	79932	KIAA0319L	KIAA0319 like
5	172383202	172383602	401	*	25947	0	Intron (ENST00000636523/ENSG00000174705, intron 4 of 13)	5	172333499	172350386	16888	2	ENSG00000174705	ENST00000518522	-32816	285590	SH3PXD2B	SH3 and PX domains 2B
1	31939780	31940180	401	*	390	0	Promoter (1-2kb)	1	31906421	31938368	31948	2	ENSG00000184007	ENST00000647444	-1412	8073	PTP4A2	protein tyrosine phosphatase 4A2
6	16766218	16766618	401	*	26405	0	Promoter (1-2kb)	6	16764346	16766883	2538	1	ENSG00000272341	ENST00000606924	1872	NA	NA	NA
10	78779340	78779740	401	*	4399	0	Distal Intergenic	10	78696062	78697022	961	2	ENSG00000228683	ENST00000455498	-82318	NA	NA	NA
15	100687543	100687943	401	*	11101	0	Distal Intergenic	15	100716249	100828497	112249	1	ENSG00000259579	ENST00000559755	-28306	NA	NA	NA
2	19121029	19121429	401	*	15358	0	Intron (ENST00000650025/ENSG00000236204, intron 3 of 7)	2	18986451	19026971	40521	2	ENSG00000236204	ENST00000424895	-94058	400945	LINC01376	long intergenic non-protein coding RNA 1376
17	35242289	35242689	401	*	12680	0	Promoter (<=1kb)	17	35241320	35242336	1017	2	ENSG00000266947	ENST00000690191	0	NA	NA	NA
10	95229667	95230067	401	*	4598	0	Promoter (1-2kb)	10	95228243	95231144	2902	2	ENSG00000234026	ENST00000451737	1077	NA	NA	NA
1	115069636	115070036	401	*	1791	0	Intron (ENST00000369516/ENSG00000134198, intron 2 of 7)	1	115050445	115058425	7981	2	ENSG00000134198	ENST00000491992	-11211	10100	TSPAN2	tetraspanin 2
11	96050439	96050839	401	*	6455	0	Intron (ENST00000524717/ENSG00000184384, intron 2 of 4)	11	96092374	96137827	45454	1	ENSG00000285921	ENST00000648443	-41535	NA	NA	NA
7	129367773	129368173	401	*	29946	0	Promoter (<=1kb)	7	129368123	129389113	20991	1	ENSG00000158467	ENST00000460109	0	23382	AHCYL2	adenosylhomocysteinase like 2
1	8182264	8182664	401	*	107	0	Distal Intergenic	1	8189824	8192770	2947	1	ENSG00000229305	ENST00000453364	-7160	100129776	LOC100129776	eukaryotic translation initiation factor 2 subunit gamma pseudogene
11	35139535	35139935	401	*	5479	0	Promoter (<=1kb)	11	35139306	35223320	84015	1	ENSG00000026508	ENST00000442151	229	960	CD44	CD44 molecule (IN blood group)
2	224263544	224263944	401	*	18172	0	Distal Intergenic	2	224294930	224295753	824	1	ENSG00000228681	ENST00000434254	-30986	NA	NA	NA
8	80753104	80753504	401	*	30965	0	Intron (ENST00000519936/ENSG00000164684, intron 2 of 8)	8	80749561	80749693	133	2	ENSG00000212429	ENST00000391127	-3411	106480544	RNU11-6P	RNA, U11 small nuclear 6, pseudogene
22	49959970	49960370	401	*	20301	0	Promoter (<=1kb)	22	49960768	49961646	879	1	ENSG00000198355	ENST00000467480	-398	415116	PIM3	Pim-3 proto-oncogene, serine/threonine kinase
3	187139502	187139902	401	*	22425	0	Promoter (<=1kb)	3	187120948	187139496	18549	2	ENSG00000163923	ENST00000296277	-6	116832	RPL39L	ribosomal protein L39 like
8	117909982	117910382	401	*	31421	0	Intron (ENST00000378204/ENSG00000182197, intron 1 of 10)	8	117799587	117806902	7316	2	ENSG00000182197	ENST00000684443	-103080	2131	EXT1	exostosin glycosyltransferase 1
14	68146839	68147239	401	*	9697	0	Promoter (2-3kb)	14	68149617	68149908	292	2	ENSG00000244677	ENST00000460079	2669	106479480	RN7SL706P	RNA, 7SL, cytoplasmic 706, pseudogene
6	13863704	13864104	401	*	26362	0	Distal Intergenic	6	13825432	13826574	1143	1	ENSG00000272209	ENST00000607518	38272	NA	NA	NA
3	100496917	100497317	401	*	21166	0	Intron (ENST00000323523/ENSG00000181458, intron 1 of 5)	3	100492660	100558527	65868	1	ENSG00000181458	ENST00000449609	4257	55076	TMEM45A	transmembrane protein 45A
10	84537376	84537776	401	*	4502	0	Distal Intergenic	10	84560443	84561263	821	1	ENSG00000178429	ENST00000389400	-22667	439992	RPS3AP5	RPS3A pseudogene 5
2	207632760	207633160	401	*	17892	0	Distal Intergenic	2	207615673	207625928	10256	2	ENSG00000144401	ENST00000461419	-6832	151194	METTL21A	methyltransferase 21A, HSPA lysine
3	107927461	107927861	401	*	21235	0	Promoter (<=1kb)	3	107927722	107928527	806	1	ENSG00000240423	ENST00000661824	0	285205	LINC00636	long intergenic non-protein coding RNA 636
11	130772555	130772955	401	*	6939	0	Exon (ENST00000702122/ENSG00000288013, exon 4 of 4)	11	130771402	130785533	14132	2	ENSG00000288013	ENST00000702122	12578	105369576	LOC105369576	uncharacterized LOC105369576
2	53252034	53252434	401	*	16080	0	Distal Intergenic	2	53470447	53470629	183	2	ENSG00000251942	ENST00000516133	218195	124900528	LOC124900528	small Cajal body-specific RNA 16
3	184636834	184637234	401	*	22348	0	Distal Intergenic	3	184579748	184580700	953	1	ENSG00000182580	ENST00000473079	57086	2049	EPHB3	EPH receptor B3
8	126824664	126825064	401	*	31617	0	Promoter (<=1kb)	8	126823905	127007923	184019	1	ENSG00000253438	ENST00000643101	759	100750225	PCAT1	prostate cancer associated transcript 1
8	80991868	80992268	401	*	30978	0	Intron (ENST00000220597/ENSG00000076641, intron 4 of 8)	8	80985228	80987534	2307	2	ENSG00000076641	ENST00000522811	-4334	55824	PAG1	phosphoprotein membrane anchor with glycosphingolipid microdomains 1
3	123818800	123819200	401	*	21462	0	Intron (ENST00000360772/ENSG00000065534, intron 4 of 33)	3	123814077	123814207	131	1	ENSG00000207002	ENST00000384275	4723	124906346	LOC124906346	small nucleolar RNA SNORA5
14	57060551	57060951	401	*	9500	0	Promoter (<=1kb)	14	56954167	57060715	106549	2	ENSG00000286257	ENST00000670848	0	124903324	LOC124903324	uncharacterized LOC124903324
11	96098900	96099300	401	*	6457	0	Intron (ENST00000648443/ENSG00000285921, intron 1 of 3)	11	96092374	96137827	45454	1	ENSG00000285921	ENST00000648443	6526	NA	NA	NA
11	96324932	96325332	401	*	6465	0	Intron (ENST00000524717/ENSG00000184384, intron 1 of 4)	11	96341438	96341526	89	1	ENSG00000266192	ENST00000582890	-16106	100422991	MIR1260B	microRNA 1260b
12	1519210	1519610	401	*	6988	0	Distal Intergenic	12	1529891	1639709	109819	1	ENSG00000111186	ENST00000539198	-10281	81029	WNT5B	Wnt family member 5B
2	98736497	98736897	401	*	16690	0	Distal Intergenic	2	98619106	98731132	112027	2	ENSG00000071073	ENST00000393487	-5365	11320	MGAT4A	alpha-1,3-mannosyl-glycoprotein 4-beta-N-acetylglucosaminyltransferase A
2	25512735	25513135	401	*	15503	0	Intron (ENST00000495466/ENSG00000138101, intron 8 of 18)	2	25388318	25497651	109334	2	ENSG00000138101	ENST00000481841	-15084	1838	DTNB	dystrobrevin beta
2	121128695	121129095	401	*	17064	0	Distal Intergenic	2	121081437	121088726	7290	2	ENSG00000234455	ENST00000441053	-39969	NA	NA	NA
6	137026465	137026865	401	*	27732	0	Intron (ENST00000541547/ENSG00000016402, intron 1 of 6)	6	137037927	137044248	6322	2	ENSG00000016402	ENST00000461799	17383	53832	IL20RA	interleukin 20 receptor subunit alpha
2	222878845	222879245	401	*	18119	0	Intron (ENST00000392066/ENSG00000123983, intron 1 of 15)	2	222889817	222944609	54793	1	ENSG00000123983	ENST00000680424	-10572	2181	ACSL3	acyl-CoA synthetase long chain family member 3
14	67319173	67319573	401	*	9679	0	Intron (ENST00000677382/ENSG00000072415, intron 11 of 14)	14	67315294	67336061	20768	1	ENSG00000072415	ENST00000677972	3879	64398	PALS1	protein associated with LIN7 1, MAGUK p55 family member
2	38010935	38011335	401	*	15777	0	Intron (ENST00000354545/ENSG00000115841, intron 10 of 10)	2	38002868	38067142	64275	1	ENSG00000115841	ENST00000469469	8067	151393	RMDN2	regulator of microtubule dynamics 2
3	112801689	112802089	401	*	21323	0	Promoter (<=1kb)	3	112802478	112812819	10342	1	ENSG00000242770	ENST00000496067	-389	NA	NA	NA
6	129767133	129767533	401	*	27598	0	Distal Intergenic	6	129756298	129757112	815	2	ENSG00000218689	ENST00000404620	-10021	100270838	RPL5P21	ribosomal protein L5 pseudogene 21
8	97995505	97995905	401	*	31167	0	Intron (ENST00000521689/ENSG00000132561, intron 7 of 18)	8	98007479	98035703	28225	1	ENSG00000132561	ENST00000521952	-11574	4147	MATN2	matrilin 2
3	102163332	102163732	401	*	21195	0	Intron (ENST00000491959/ENSG00000170044, intron 2 of 17)	3	102175683	102298173	122491	1	ENSG00000170044	ENST00000478083	-11951	131368	ZPLD1	zona pellucida like domain containing 1
22	37898736	37899136	401	*	20028	0	Distal Intergenic	22	37905657	37940830	35174	1	ENSG00000100139	ENST00000454685	-6521	85377	MICALL1	MICAL like 1
X	134537309	134537709	401	*	34018	0	Promoter (2-3kb)	23	134540185	134540262	78	2	ENSG00000216001	ENST00000401182	2553	100126302	MIR450B	microRNA 450b
2	152497684	152498084	401	*	17336	0	Intron (ENST00000288670/ENSG00000157827, intron 1 of 25)	2	152539197	152539427	231	2	ENSG00000270776	ENST00000605605	41343	NA	NA	NA
3	188164396	188164796	401	*	22449	0	Intron (ENST00000448637/ENSG00000145012, intron 1 of 6)	3	188154234	188609368	455135	1	ENSG00000145012	ENST00000710845	10162	4026	LPP	LIM domain containing preferred translocation partner in lipoma
20	63222656	63223056	401	*	19389	0	Distal Intergenic	20	63218041	63218502	462	1	ENSG00000273821	ENST00000615354	4615	NA	NA	NA
2	62293773	62294173	401	*	16205	0	Promoter (2-3kb)	2	62296246	62346520	50275	1	ENSG00000228541	ENST00000688476	-2073	NA	NA	NA
7	22731284	22731684	401	*	28551	0	3' UTR	7	22725395	22727620	2226	2	ENSG00000179428	ENST00000325042	-3664	541472	IL6-AS1	IL6 antisense RNA 1
14	102097427	102097827	401	*	10175	0	Intron (ENST00000334701/ENSG00000080824, intron 2 of 11)	14	102085886	102087044	1159	2	ENSG00000080824	ENST00000556554	-10383	3320	HSP90AA1	heat shock protein 90 alpha family class A member 1
3	178671823	178672223	401	*	22214	0	Intron (ENST00000437510/ENSG00000197584, intron 1 of 3)	3	178558885	178828266	269382	1	ENSG00000197584	ENST00000422927	112938	10242	KCNMB2	potassium calcium-activated channel subfamily M regulatory beta subunit 2
9	87862522	87862922	401	*	32473	0	Promoter (1-2kb)	9	87864096	87866291	2196	1	ENSG00000290883	ENST00000646412	-1174	107987091	LOC107987091	uncharacterized LOC107987091
3	196081977	196082377	401	*	22675	0	Promoter (<=1kb)	3	196012511	196082089	69579	2	ENSG00000072274	ENST00000698274	0	7037	TFRC	transferrin receptor
9	122913039	122913439	401	*	32998	0	Promoter (<=1kb)	9	122908056	122913323	5268	2	ENSG00000186130	ENST00000373659	0	10773	ZBTB6	zinc finger and BTB domain containing 6
X	115393269	115393669	401	*	33851	0	Distal Intergenic	23	115424064	115425600	1537	2	ENSG00000274374	ENST00000619615	31931	100129818	TUBAP6	tubulin alpha pseudogene 6
7	93914561	93914961	401	*	29558	0	Promoter (<=1kb)	7	93914987	93915108	122	1	ENSG00000278388	ENST00000617362	-26	NA	NA	NA
1	207002715	207003115	401	*	2920	0	Distal Intergenic	1	207018522	207032756	14235	2	ENSG00000182795	ENST00000359470	29641	79098	C1orf116	chromosome 1 open reading frame 116
20	32475322	32475722	401	*	18758	0	Intron (ENST00000359676/ENSG00000197183, intron 1 of 7)	20	32443059	32483471	40413	2	ENSG00000197183	ENST00000359676	7749	140688	NOL4L	nucleolar protein 4 like
7	25030982	25031382	401	*	28606	0	Distal Intergenic	7	24871983	24981634	109652	2	ENSG00000070882	ENST00000415952	-49348	26031	OSBPL3	oxysterol binding protein like 3
